start,finish,energy,point_id,vehicle_id,payment_id,pricing_id
'2018-08-31 15:03:30','2018-08-31 17:00:00',12.689,133928,69,1,2
'2018-08-31 15:11:56','2018-08-31 21:34:58',13.937,15627,14,1,2
'2018-08-31 15:13:00','2018-08-31 18:09:15',13.168,21019,38,1,2
'2018-08-31 15:14:56','2018-08-31 18:08:45',5.602,6768,12,1,3
'2018-08-31 15:19:04','2018-08-31 16:13:42',2.49,6758,90,2,1
'2018-08-31 15:19:11','2018-08-31 21:45:58',13.892,332,74,1,2
'2018-08-31 15:21:48','2018-08-31 15:50:40',2.16,20650,5,1,3
'2018-08-31 15:22:24','2018-08-31 16:03:07',1.128,91283,55,1,2
'2018-08-31 15:24:15','2018-08-31 19:35:14',7.156,6670,20,2,3
'2018-08-31 15:26:24','2018-08-31 18:39:05',17.01,322,13,2,3
'2018-08-31 15:28:49','2018-08-31 16:13:24',2.714,20577,42,1,3
'2018-08-31 15:33:26','2018-08-31 16:09:57',3.332,20999,33,1,1
'2018-08-31 15:33:47','2018-09-01 02:01:21',13.97,21046,1,1,3
'2018-08-31 15:38:22','2018-08-31 17:44:07',3.613,73817,45,2,3
'2018-08-31 15:41:08','2018-08-31 21:49:26',13.288,20514,23,2,2
'2018-08-31 15:43:06','2018-08-31 21:35:00',13.969,20413,91,1,3
'2018-08-31 15:43:09','2018-08-31 21:49:49',14.034,20673,88,1,3
'2018-08-31 15:46:40','2018-08-31 17:42:07',2.994,22503,72,2,3
'2018-08-31 15:47:08','2018-08-31 16:58:11',3.744,21064,87,1,1
'2018-08-31 15:51:02','2018-08-31 16:51:38',1.959,20413,14,1,2
'2018-08-31 15:52:25','2018-08-31 19:25:36',8.453,16161,3,2,1
'2018-08-31 15:53:12','2018-08-31 18:32:31',4.331,20623,72,2,2
'2018-08-31 15:56:34','2018-08-31 17:45:59',5.657,12604,88,1,1
'2018-08-31 15:57:30','2018-08-31 22:54:13',13.903,20573,26,1,3
'2018-08-31 16:01:04','2018-08-31 17:23:53',3.486,253379,90,1,1
'2018-08-31 16:09:23','2018-08-31 18:35:07',6.637,20764,14,1,1
'2018-08-31 16:12:33','2018-08-31 17:09:09',1.887,3991,22,1,2
'2018-08-31 16:14:15','2018-08-31 19:30:37',7.424,20597,54,2,1
'2018-08-31 16:21:17','2018-08-31 18:47:52',4.672,6665,37,1,3
'2018-08-31 16:26:42','2018-08-31 18:46:08',6.026,3326,4,2,3
'2018-08-31 16:32:40','2018-08-31 18:45:59',14.02,324,80,2,1
'2018-08-31 16:44:54','2018-08-31 21:57:16',33.949,20764,39,1,1
'2018-08-31 16:54:20','2018-08-31 21:34:54',13.892,20412,71,1,2
'2018-08-31 17:02:50','2018-08-31 18:52:11',11.514,21046,8,2,3
'2018-08-31 17:22:13','2018-08-31 17:52:25',1.134,20303,14,1,1
'2018-08-31 17:33:21','2018-08-31 18:30:37',3.164,259,10,2,1
'2018-08-31 17:49:09','2018-08-31 21:51:53',13.958,314,75,2,1
'2018-08-31 17:56:33','2018-08-31 19:45:37',5.611,22503,61,2,2
'2018-08-31 18:24:41','2018-08-31 21:35:09',13.911,91283,84,1,3
'2018-08-31 18:29:51','2018-08-31 19:36:34',3.8,6669,50,1,1
'2018-08-31 18:41:44','2018-08-31 21:38:44',4.733,20623,48,2,3
'2018-08-31 19:14:12','2018-08-31 19:34:10',0.597,12498,50,1,3
'2018-08-31 19:27:53','2018-08-31 23:16:57',13.242,91342,36,2,2
'2018-08-31 19:42:01','2018-08-31 23:13:37',9.136,21014,20,1,1
'2018-08-31 20:19:55','2018-08-31 22:31:16',13.764,21011,10,2,3
'2018-08-31 20:22:06','2018-08-31 20:46:27',1.245,143775,50,1,1
'2018-08-31 20:23:53','2018-09-01 01:17:00',7.319,180674,52,1,3
'2018-08-31 20:26:25','2018-08-31 23:18:05',7.435,20608,74,2,2
'2018-08-31 20:34:01','2018-08-31 21:09:13',1.12,20646,45,2,1
'2018-08-31 21:10:19','2018-08-31 22:37:08',4.29,91283,46,1,1
'2018-08-31 21:22:01','2018-08-31 22:23:57',3.388,21120,2,2,3
'2018-08-31 22:04:27','2018-08-31 22:38:20',3.498,108814,37,1,1
'2018-08-31 22:33:53','2018-08-31 23:24:42',5.517,3324,35,1,3
'2018-08-31 22:45:10','2018-09-01 00:44:02',12.869,6663,22,2,2
'2018-08-31 22:50:21','2018-09-01 00:56:28',6.742,15627,89,1,2
'2018-08-31 22:53:26','2018-09-01 01:03:37',8.992,322,36,1,1
'2018-08-31 23:05:11','2018-08-31 23:27:19',1.974,20321,8,2,2
'2018-08-31 23:24:58','2018-09-01 00:43:38',2.512,21120,27,2,2
'2018-08-31 23:26:25','2018-09-01 00:05:25',2.146,20004,19,2,3
'2018-09-01 00:11:13','2018-09-01 02:11:40',6.12,16161,37,1,1
'2018-09-01 00:17:18','2018-09-01 02:19:38',13.235,329,75,2,2
'2018-09-01 00:23:49','2018-09-01 01:23:19',5.89,20764,54,2,1
'2018-09-01 00:25:15','2018-09-01 01:14:44',5.425,331,78,2,3
'2018-09-01 00:43:47','2018-09-01 04:41:57',13.886,21114,54,1,1
'2018-09-01 00:49:57','2018-09-01 14:26:48',13.887,3968,40,2,2
'2018-09-01 01:02:01','2018-09-01 02:16:25',7.504,20646,78,2,3
'2018-09-01 01:10:49','2018-09-01 12:47:07',19.456,21014,90,2,1
'2018-09-01 01:17:43','2018-09-01 04:12:34',10.112,281,11,2,1
'2018-09-01 01:18:42','2018-09-01 02:50:02',6.0,12601,33,1,1
'2018-09-01 01:27:31','2018-09-01 02:32:39',6.69,322,20,2,3
'2018-09-01 02:15:31','2018-09-01 03:13:04',6.444,108814,66,1,1
'2018-09-01 02:53:27','2018-09-01 03:32:12',4.086,20377,3,2,1
'2018-09-01 03:03:19','2018-09-01 05:08:25',4.907,21073,3,1,1
'2018-09-01 03:20:10','2018-09-01 04:39:22',3.925,311,32,1,2
'2018-09-01 03:36:17','2018-09-01 04:50:45',2.495,21019,18,2,1
'2018-09-01 05:31:21','2018-09-01 06:16:20',5.185,20303,32,2,2
'2018-09-01 06:27:07','2018-09-01 09:13:28',9.709,21094,64,1,3
'2018-09-01 06:48:10','2018-09-01 10:32:54',13.073,20558,65,1,3
'2018-09-01 07:05:59','2018-09-01 15:58:14',37.14,21019,7,1,3
'2018-09-01 07:10:57','2018-09-01 09:02:24',5.668,277,16,2,3
'2018-09-01 10:49:05','2018-09-01 11:32:37',1.937,86,50,1,2
'2018-09-01 13:36:45','2018-09-01 15:50:27',13.079,6668,60,2,2
'2018-09-01 13:47:23','2018-09-01 18:54:53',13.88,75111,18,2,1
'2018-09-01 14:27:20','2018-09-01 16:33:53',13.91,20623,37,2,1
'2018-09-01 14:33:40','2018-09-01 14:40:22',0.632,21014,86,2,3
'2018-09-01 14:34:24','2018-09-01 15:43:17',3.511,20616,51,1,3
'2018-09-01 15:28:41','2018-09-01 16:13:01',4.858,21014,22,1,3
'2018-09-01 15:31:51','2018-09-01 16:59:31',9.756,176880,39,2,2
'2018-09-01 15:43:20','2018-09-01 17:51:20',13.888,6768,66,2,2
'2018-09-01 16:29:36','2018-09-01 22:56:06',42.138,133928,13,1,3
'2018-09-01 16:38:02','2018-09-01 17:20:27',1.82,20321,85,2,1
'2018-09-01 16:40:41','2018-09-01 18:47:49',13.255,6768,91,2,3
'2018-09-01 16:58:40','2018-09-01 17:04:25',0.591,16134,73,2,2
'2018-09-01 17:11:53','2018-09-01 18:10:43',5.383,20577,37,2,1
'2018-09-01 17:15:13','2018-09-01 18:29:39',4.288,20588,14,2,1
'2018-09-01 17:23:34','2018-09-01 18:23:09',6.314,334,16,2,2
'2018-09-01 17:37:59','2018-09-01 23:38:02',13.893,20644,44,2,1
'2018-09-01 17:52:51','2018-09-01 21:49:13',12.463,24727,70,2,1
'2018-09-01 17:54:15','2018-09-01 18:57:18',7.138,331,91,2,3
'2018-09-01 17:55:01','2018-09-01 21:22:18',13.889,285,64,1,1
'2018-09-01 17:58:22','2018-09-01 21:27:25',12.041,20623,65,2,1
'2018-09-01 18:33:41','2018-09-01 20:37:01',13.82,3323,72,2,2
'2018-09-01 20:14:35','2018-09-01 22:13:32',6.822,133928,77,2,1
'2018-09-01 20:31:05','2018-09-01 20:50:13',1.674,20644,8,2,2
'2018-09-01 20:32:43','2018-09-01 23:07:07',8.597,21046,54,1,1
'2018-09-01 20:46:25','2018-09-01 22:45:02',13.469,201,79,1,2
'2018-09-01 21:21:23','2018-09-01 22:32:23',6.807,20660,78,2,2
'2018-09-01 21:29:46','2018-09-01 22:10:54',4.308,20101,78,2,1
'2018-09-01 21:35:37','2018-09-01 22:59:33',9.501,133928,13,1,1
'2018-09-01 22:01:44','2018-09-01 22:33:31',0.808,20053,19,2,2
'2018-09-01 22:05:27','2018-09-02 00:22:23',13.939,20623,59,1,2
'2018-09-01 22:21:39','2018-09-02 00:05:44',10.496,20558,51,1,1
'2018-09-01 22:53:08','2018-09-02 02:59:09',13.929,184,28,2,2
'2018-09-01 23:37:23','2018-09-02 02:59:08',13.908,20644,22,1,2
'2018-09-02 00:53:38','2018-09-02 01:06:57',1.439,20294,64,2,1
'2018-09-02 01:17:02','2018-09-02 01:45:32',1.553,3415,82,1,3
'2018-09-02 01:19:00','2018-09-02 01:34:47',1.724,20577,9,1,1
'2018-09-02 04:19:03','2018-09-02 06:29:52',13.921,15689,53,1,3
'2018-09-02 06:06:56','2018-09-02 06:25:35',0.957,21064,50,1,3
'2018-09-02 06:10:33','2018-09-02 08:26:22',7.441,331,15,2,1
'2018-09-02 07:36:44','2018-09-02 08:51:44',3.521,3323,80,1,1
'2018-09-02 09:27:27','2018-09-02 15:51:51',41.434,20303,73,1,3
'2018-09-02 10:34:03','2018-09-02 12:13:21',5.519,75111,14,2,3
'2018-09-02 14:01:07','2018-09-02 15:08:45',2.257,3326,31,1,1
'2018-09-02 14:07:07','2018-09-02 15:31:03',5.979,21120,2,1,1
'2018-09-02 14:20:23','2018-09-02 15:20:23',6.668,20436,37,2,2
'2018-09-02 14:23:13','2018-09-02 17:19:45',9.241,3415,68,2,2
'2018-09-02 15:41:14','2018-09-02 16:40:05',2.743,20377,14,2,1
'2018-09-02 16:10:24','2018-09-02 16:54:55',4.632,143775,30,2,1
'2018-09-02 17:50:29','2018-09-02 20:07:45',7.48,3415,68,1,1
'2018-09-02 18:22:51','2018-09-02 20:33:21',6.945,21014,17,1,1
'2018-09-02 18:23:16','2018-09-02 19:30:51',7.284,20646,44,1,2
'2018-09-02 18:38:48','2018-09-02 18:47:31',0.872,127818,49,2,3
'2018-09-02 19:05:11','2018-09-02 22:25:41',11.376,73441,67,1,3
'2018-09-02 19:15:08','2018-09-02 20:08:07',2.673,20999,83,2,3
'2018-09-02 19:30:24','2018-09-02 20:55:50',9.548,176880,38,1,2
'2018-09-02 19:36:47','2018-09-02 23:30:44',12.947,328,28,1,1
'2018-09-02 20:06:55','2018-09-02 22:04:22',6.603,20558,73,2,2
'2018-09-02 20:15:58','2018-09-02 21:05:37',2.713,3968,64,2,2
'2018-09-02 20:16:09','2018-09-03 02:31:26',13.238,20303,42,1,2
'2018-09-02 20:21:53','2018-09-03 00:56:03',13.927,21057,59,1,3
'2018-09-02 20:22:55','2018-09-03 01:07:41',13.884,20600,38,2,2
'2018-09-02 20:26:11','2018-09-02 20:55:14',0.717,3415,25,1,2
'2018-09-02 20:37:21','2018-09-03 00:50:48',13.902,253379,90,2,3
'2018-09-02 20:49:29','2018-09-02 22:35:40',11.561,22503,77,1,1
'2018-09-02 20:55:23','2018-09-02 22:24:42',10.075,20412,22,2,3
'2018-09-02 20:56:02','2018-09-02 23:08:53',12.992,6664,88,1,3
'2018-09-02 20:57:13','2018-09-02 23:11:38',13.897,21094,43,2,2
'2018-09-02 21:06:58','2018-09-02 23:17:36',13.913,3415,22,2,3
'2018-09-02 21:10:09','2018-09-02 22:19:30',5.385,285,21,1,2
'2018-09-02 21:12:17','2018-09-02 22:37:07',7.39,285,6,1,2
'2018-09-02 21:15:53','2018-09-02 21:28:29',1.293,20646,69,1,1
'2018-09-02 22:03:57','2018-09-02 23:16:23',7.934,20785,22,2,3
'2018-09-02 22:16:03','2018-09-03 00:27:28',13.878,33433,44,2,3
'2018-09-02 22:36:15','2018-09-02 22:57:08',2.306,92122,39,2,1
'2018-09-02 23:08:06','2018-09-03 00:26:29',7.609,26375,48,1,1
'2018-09-02 23:14:29','2018-09-03 00:50:22',4.928,277,20,1,3
'2018-09-02 23:20:45','2018-09-02 23:54:07',1.043,20577,54,1,2
'2018-09-02 23:44:14','2018-09-03 01:37:39',12.578,20999,69,2,3
'2018-09-03 00:04:38','2018-09-03 01:56:09',5.713,20558,12,1,2
'2018-09-03 00:55:50','2018-09-03 06:43:49',38.773,20646,74,2,3
'2018-09-03 01:17:07','2018-09-03 02:18:59',6.761,20764,82,1,3
'2018-09-03 01:21:29','2018-09-03 14:34:19',13.214,15627,41,1,2
'2018-09-03 02:25:00','2018-09-03 04:52:19',13.913,33433,19,2,1
'2018-09-03 02:36:35','2018-09-03 03:34:26',6.569,21022,91,2,1
'2018-09-03 02:46:14','2018-09-03 02:55:05',0.933,108814,83,1,2
'2018-09-03 02:54:08','2018-09-03 04:02:13',7.64,20001,19,1,1
'2018-09-03 03:04:04','2018-09-03 15:39:22',13.908,21014,37,1,3
'2018-09-03 04:42:01','2018-09-03 07:03:40',10.949,20608,61,2,3
'2018-09-03 04:51:32','2018-09-03 05:16:17',2.229,20785,24,2,2
'2018-09-03 07:43:28','2018-09-03 09:38:33',5.97,300,62,2,1
'2018-09-03 14:58:17','2018-09-03 17:00:38',6.623,109090,69,2,3
'2018-09-03 15:57:46','2018-09-03 17:56:11',13.277,133928,34,1,2
'2018-09-03 16:51:45','2018-09-03 20:37:21',13.21,33433,48,1,1
'2018-09-03 16:54:02','2018-09-03 18:14:16',4.546,20412,17,1,3
'2018-09-03 17:16:25','2018-09-03 19:16:33',13.475,91283,52,1,3
'2018-09-03 17:56:08','2018-09-03 19:14:20',8.877,314,52,2,3
'2018-09-03 18:05:27','2018-09-03 19:37:11',10.184,75111,52,1,3
'2018-09-03 18:18:02','2018-09-03 22:16:02',13.872,331,58,2,3
'2018-09-03 18:28:36','2018-09-03 19:26:12',6.473,44239,5,1,2
'2018-09-03 19:11:29','2018-09-03 21:58:55',17.577,20412,53,1,1
'2018-09-03 19:30:29','2018-09-03 22:53:45',9.134,3323,42,2,3
'2018-09-03 19:37:36','2018-09-03 21:50:47',13.83,127818,6,1,3
'2018-09-03 19:53:40','2018-09-03 21:26:00',4.731,20001,47,1,3
'2018-09-03 19:58:41','2018-09-03 22:26:54',2.165,3324,72,1,3
'2018-09-03 20:17:25','2018-09-03 20:47:32',0.74,176880,80,2,2
'2018-09-03 20:33:01','2018-09-03 20:51:39',2.013,180674,91,1,3
'2018-09-03 20:50:59','2018-09-04 00:39:32',13.212,91283,7,2,2
'2018-09-03 22:10:00','2018-09-03 22:58:24',5.151,20558,3,2,3
'2018-09-03 22:16:00','2018-09-04 02:43:37',13.884,15689,61,1,3
'2018-09-03 22:53:15','2018-09-03 23:26:17',3.562,6776,45,1,2
'2018-09-03 22:59:06','2018-09-03 23:54:40',5.519,166575,49,1,3
'2018-09-03 23:27:56','2018-09-04 03:11:41',13.878,20445,78,1,2
'2018-09-03 23:49:16','2018-09-04 01:56:41',6.749,20552,52,2,2
'2018-09-04 00:43:23','2018-09-04 03:45:10',13.212,312,43,2,3
'2018-09-04 01:00:21','2018-09-04 02:26:34',4.245,3968,35,2,2
'2018-09-04 01:11:47','2018-09-04 02:55:37',5.526,300,3,2,2
'2018-09-04 01:39:51','2018-09-04 05:15:32',17.801,21046,61,2,3
'2018-09-04 02:58:59','2018-09-04 04:01:44',6.407,21041,22,2,2
'2018-09-04 03:04:56','2018-09-04 03:27:28',2.451,317,41,1,2
'2018-09-04 03:30:08','2018-09-04 03:55:25',2.741,16134,23,1,3
'2018-09-04 04:25:21','2018-09-04 07:22:27',10.372,20101,65,2,2
'2018-09-04 04:52:39','2018-09-04 06:09:09',2.555,33433,59,2,1
'2018-09-04 04:53:50','2018-09-04 05:51:07',1.632,6668,15,1,1
'2018-09-04 11:17:06','2018-09-04 12:33:41',4.167,21041,59,2,2
'2018-09-04 11:36:42','2018-09-04 13:23:56',10.971,6776,36,2,3
'2018-09-04 11:44:06','2018-09-04 15:47:22',12.159,21057,40,1,3
'2018-09-04 13:26:14','2018-09-04 14:06:06',1.699,20514,29,2,3
'2018-09-04 13:51:59','2018-09-04 15:36:44',8.887,21022,59,2,3
'2018-09-04 13:59:33','2018-09-04 19:32:55',12.848,287,89,2,3
'2018-09-04 14:08:34','2018-09-04 20:40:25',13.217,12604,24,1,2
'2018-09-04 14:12:01','2018-09-04 22:13:10',13.204,20785,67,1,1
'2018-09-04 14:13:37','2018-09-04 17:29:08',8.965,20673,28,2,2
'2018-09-04 14:15:33','2018-09-04 23:02:11',13.878,20001,53,1,2
'2018-09-04 14:29:56','2018-09-05 00:21:06',9.8,6776,27,1,1
'2018-09-04 14:40:12','2018-09-04 20:00:46',13.891,20660,39,2,3
'2018-09-04 15:07:24','2018-09-04 15:51:25',4.654,6665,28,2,2
'2018-09-04 15:08:45','2018-09-04 18:10:20',18.899,232177,80,2,3
'2018-09-04 15:09:37','2018-09-04 21:08:37',13.61,281,65,2,2
'2018-09-04 15:14:56','2018-09-04 23:38:56',13.223,20623,3,2,3
'2018-09-04 15:27:59','2018-09-04 17:28:25',5.958,12601,56,1,1
'2018-09-04 15:34:08','2018-09-04 20:15:12',9.034,75111,48,2,2
'2018-09-04 15:35:21','2018-09-04 17:48:01',9.266,300,63,1,3
'2018-09-04 15:37:25','2018-09-04 23:38:58',13.908,3323,31,1,3
'2018-09-04 15:38:56','2018-09-04 18:04:16',13.914,16134,20,1,1
'2018-09-04 15:41:08','2018-09-04 19:20:27',8.411,21120,38,2,2
'2018-09-04 15:42:27','2018-09-04 23:22:08',11.217,21058,36,2,3
'2018-09-04 15:47:38','2018-09-04 21:49:23',13.91,6669,40,1,1
'2018-09-04 15:51:34','2018-09-04 23:38:55',13.212,20608,60,1,2
'2018-09-04 15:52:09','2018-09-04 19:48:19',6.732,20294,75,1,1
'2018-09-04 15:52:21','2018-09-05 01:09:14',13.906,6664,21,2,3
'2018-09-04 15:55:10','2018-09-04 21:27:16',9.15,6665,27,1,3
'2018-09-04 15:56:09','2018-09-04 18:37:50',5.879,6768,28,1,3
'2018-09-04 15:57:53','2018-09-04 18:13:38',6.107,20650,75,2,2
'2018-09-04 15:58:20','2018-09-04 21:55:35',10.34,184,42,2,1
'2018-09-04 15:59:02','2018-09-04 23:38:59',13.927,287,10,1,3
'2018-09-04 15:59:20','2018-09-05 00:44:19',13.193,20558,10,2,3
'2018-09-04 16:00:25','2018-09-04 17:31:44',2.839,20531,55,1,1
'2018-09-04 16:05:21','2018-09-04 18:03:10',5.704,292,73,1,1
'2018-09-04 16:06:20','2018-09-04 16:50:55',1.845,20294,8,2,1
'2018-09-04 16:10:39','2018-09-04 23:39:06',13.896,133928,46,1,1
'2018-09-04 16:11:51','2018-09-04 18:02:22',6.002,20514,88,1,3
'2018-09-04 16:19:42','2018-09-04 18:59:15',5.632,282,31,2,3
'2018-09-04 16:19:56','2018-09-04 18:47:34',5.532,315,74,2,1
'2018-09-04 16:22:12','2018-09-04 23:38:57',13.967,3323,20,1,3
'2018-09-04 16:24:59','2018-09-04 23:39:08',13.906,20650,90,1,1
'2018-09-04 16:30:56','2018-09-04 18:31:51',3.83,20303,31,1,1
'2018-09-04 16:36:08','2018-09-04 22:18:02',13.222,24727,58,1,2
'2018-09-04 16:45:50','2018-09-04 21:31:02',12.355,166575,30,1,1
'2018-09-04 16:46:50','2018-09-04 23:38:57',13.929,20294,43,1,1
'2018-09-04 17:02:20','2018-09-04 20:06:42',7.198,20600,54,1,3
'2018-09-04 17:05:45','2018-09-04 19:15:14',13.473,16134,88,2,3
'2018-09-04 17:11:57','2018-09-04 18:02:48',1.631,16134,9,2,1
'2018-09-04 17:12:36','2018-09-05 23:51:09',13.947,16161,34,1,3
'2018-09-04 17:51:06','2018-09-04 23:37:57',12.988,143775,37,1,1
'2018-09-04 18:16:58','2018-09-04 21:39:27',13.894,315,64,1,2
'2018-09-04 19:40:41','2018-09-04 21:50:51',13.884,20101,80,2,3
'2018-09-04 19:54:28','2018-09-04 21:58:23',6.789,315,80,1,1
'2018-09-04 19:54:29','2018-09-04 21:41:59',11.332,180674,30,1,1
'2018-09-04 20:03:22','2018-09-04 20:29:38',0.893,12601,42,1,1
'2018-09-04 20:17:28','2018-09-04 21:59:48',5.339,21019,16,2,1
'2018-09-04 20:22:49','2018-09-04 22:48:31',13.226,282,53,2,3
'2018-09-04 20:40:00','2018-09-04 22:47:06',5.343,22503,62,2,2
'2018-09-04 21:15:29','2018-09-04 23:21:09',9.79,20436,69,1,2
'2018-09-04 21:19:48','2018-09-04 21:43:15',2.553,20600,68,1,1
'2018-09-04 21:49:11','2018-09-05 04:21:21',13.899,20375,13,1,2
'2018-09-04 21:54:06','2018-09-05 01:10:27',10.551,3415,40,2,3
'2018-09-04 22:22:55','2018-09-04 22:40:19',1.74,317,81,2,3
'2018-09-04 23:04:14','2018-09-05 00:34:18',10.023,20999,30,2,3
'2018-09-05 00:12:37','2018-09-05 03:58:58',13.198,16134,61,2,2
'2018-09-05 00:13:07','2018-09-05 02:05:29',12.425,20413,1,1,1
'2018-09-05 00:20:01','2018-09-05 01:34:33',3.904,176880,37,2,1
'2018-09-05 00:24:58','2018-09-05 01:15:55',2.839,259,65,1,2
'2018-09-05 00:25:39','2018-09-05 01:01:58',3.795,20608,85,2,2
'2018-09-05 00:37:31','2018-09-05 01:22:05',2.527,20660,91,2,2
'2018-09-05 01:02:34','2018-09-05 02:58:45',5.98,21041,64,2,3
'2018-09-05 01:36:46','2018-09-05 05:30:29',13.325,6768,79,2,1
'2018-09-05 02:20:34','2018-09-05 03:43:46',9.477,20294,87,2,1
'2018-09-05 02:24:54','2018-09-05 03:08:40',4.736,20053,81,2,3
'2018-09-05 02:34:59','2018-09-05 04:03:03',9.643,3326,62,1,2
'2018-09-05 02:37:56','2018-09-05 03:02:02',2.385,20552,40,2,2
'2018-09-05 02:52:21','2018-09-05 06:32:42',22.898,3415,11,2,1
'2018-09-05 03:00:45','2018-09-05 05:05:16',6.86,281,4,1,1
'2018-09-05 03:03:30','2018-09-05 05:15:27',12.958,3323,77,2,1
'2018-09-05 03:11:02','2018-09-05 04:54:24',5.954,20650,7,1,3
'2018-09-05 03:22:55','2018-09-05 04:20:04',6.086,259,40,1,2
'2018-09-05 03:44:06','2018-09-05 04:24:52',4.018,20436,84,2,1
'2018-09-05 04:41:45','2018-09-05 10:40:51',13.223,21057,32,2,3
'2018-09-05 04:53:34','2018-09-05 07:09:34',7.928,20577,76,2,2
'2018-09-05 06:37:19','2018-09-05 08:23:52',5.526,6758,7,1,3
'2018-09-05 07:01:52','2018-09-05 09:15:04',13.071,322,50,1,3
'2018-09-05 11:54:27','2018-09-05 16:08:09',12.188,6665,36,1,3
'2018-09-05 13:26:06','2018-09-05 15:57:21',7.229,12498,47,2,3
'2018-09-05 13:49:45','2018-09-05 15:19:01',5.895,329,65,1,1
'2018-09-05 14:00:04','2018-09-05 19:13:08',11.717,6768,15,1,2
'2018-09-05 14:07:59','2018-09-05 17:41:57',9.608,6670,46,2,2
'2018-09-05 14:09:36','2018-09-05 18:31:58',12.578,12555,18,1,1
'2018-09-05 14:27:03','2018-09-05 20:01:48',13.252,328,9,2,3
'2018-09-05 14:33:27','2018-09-05 15:41:36',7.65,92122,16,2,3
'2018-09-05 14:34:05','2018-09-06 00:17:38',7.265,108814,62,2,1
'2018-09-05 14:34:36','2018-09-05 19:59:02',13.217,15689,17,1,3
'2018-09-05 14:48:32','2018-09-05 20:00:22',13.266,20053,75,1,3
'2018-09-05 14:55:16','2018-09-05 17:02:44',5.462,20608,78,2,3
'2018-09-05 14:57:22','2018-09-05 21:35:03',13.192,253379,23,1,2
'2018-09-05 15:11:46','2018-09-05 17:36:07',15.308,259,2,1,3
'2018-09-05 15:15:00','2018-09-05 23:37:15',13.191,6768,34,2,1
'2018-09-05 15:26:44','2018-09-05 18:08:57',5.924,20377,57,1,2
'2018-09-05 15:27:15','2018-09-05 17:05:31',2.929,20101,24,2,2
'2018-09-05 15:29:11','2018-09-05 18:27:18',6.795,190,19,2,1
'2018-09-05 15:30:42','2018-09-05 18:30:26',13.909,20531,21,1,3
'2018-09-05 15:33:49','2018-09-05 17:49:38',6.214,15689,45,2,2
'2018-09-05 15:33:55','2018-09-05 19:35:41',3.798,91342,90,1,3
'2018-09-05 15:38:36','2018-09-05 20:03:37',13.883,21120,55,2,1
'2018-09-05 15:41:27','2018-09-05 18:20:43',5.992,21073,76,1,1
'2018-09-05 15:42:13','2018-09-05 20:03:05',13.966,20053,89,1,3
'2018-09-05 15:42:29','2018-09-05 17:10:17',4.537,184,1,2,1
'2018-09-05 15:46:28','2018-09-05 20:03:00',14.026,20053,15,1,1
'2018-09-05 15:46:45','2018-09-06 00:13:10',13.194,232177,10,1,2
'2018-09-05 15:49:47','2018-09-05 16:18:56',1.063,15689,56,2,2
'2018-09-05 15:53:36','2018-09-05 17:41:10',5.565,232177,46,2,1
'2018-09-05 15:53:46','2018-09-06 01:57:20',3.245,6664,36,2,1
'2018-09-05 15:57:05','2018-09-05 20:02:58',13.949,20673,10,1,1
'2018-09-05 16:00:29','2018-09-05 16:29:38',1.085,127818,71,2,3
'2018-09-05 16:06:21','2018-09-05 16:50:24',1.41,20531,84,2,1
'2018-09-05 16:11:40','2018-09-05 18:47:51',8.06,292,57,1,3
'2018-09-05 16:12:09','2018-09-05 17:33:14',5.551,22503,24,2,2
'2018-09-05 16:15:37','2018-09-05 18:13:53',5.896,21046,83,1,1
'2018-09-05 16:16:50','2018-09-05 18:08:56',6.687,311,55,1,2
'2018-09-05 16:22:12','2018-09-06 01:09:19',9.357,109090,31,1,2
'2018-09-05 16:26:13','2018-09-05 18:21:36',6.311,21022,27,1,1
'2018-09-05 16:26:43','2018-09-05 18:31:18',9.528,20413,66,2,3
'2018-09-05 16:45:40','2018-09-05 22:50:11',13.938,20650,75,1,3
'2018-09-05 16:46:55','2018-09-05 19:32:29',7.034,20375,36,2,2
'2018-09-05 16:49:52','2018-09-05 19:56:47',8.743,22503,88,1,1
'2018-09-05 16:56:57','2018-09-05 23:18:09',13.894,20785,14,1,2
'2018-09-05 17:30:09','2018-09-06 00:56:18',13.93,20678,72,1,1
'2018-09-05 17:40:52','2018-09-05 18:42:36',2.065,20407,80,2,3
'2018-09-05 18:11:10','2018-09-05 18:43:01',1.636,26375,67,2,1
'2018-09-05 18:53:37','2018-09-05 23:56:51',11.931,317,37,1,3
'2018-09-05 19:19:09','2018-09-05 21:22:41',13.501,3415,41,2,2
'2018-09-05 19:22:47','2018-09-05 20:06:19',1.842,315,33,2,3
'2018-09-05 20:08:12','2018-09-05 22:42:35',7.099,20053,58,1,2
'2018-09-05 20:25:21','2018-09-05 22:05:42',9.933,15689,2,1,3
'2018-09-05 20:30:20','2018-09-05 23:19:37',9.157,20660,50,1,1
'2018-09-05 20:55:54','2018-09-05 21:53:53',1.891,52475,78,2,3
'2018-09-05 21:09:43','2018-09-05 22:38:42',8.971,21094,29,1,3
'2018-09-05 21:41:34','2018-09-06 00:07:59',13.356,334,91,1,3
'2018-09-05 21:56:12','2018-09-05 22:26:52',1.052,127818,77,2,1
'2018-09-05 22:57:20','2018-09-06 00:57:00',13.191,190,79,2,3
'2018-09-05 23:17:38','2018-09-06 01:09:36',12.143,133929,7,1,3
