start,finish,energy,point_id,vehicle_id,payment_id,pricing_id
'2020-01-08 20:58:15','2020-01-09 01:00:36',22.388,3324,57,1,3
'2020-01-08 21:05:17','2020-01-08 23:02:40',6.756,201,54,1,2
'2020-01-09 02:07:05','2020-01-09 05:25:02',11.746,300,61,1,3
'2020-01-09 04:43:48','2020-01-09 06:03:51',4.627,21022,86,1,2
'2020-01-09 16:04:15','2020-01-09 16:34:35',0.843,277,42,2,2
'2020-01-09 16:10:47','2020-01-09 19:59:52',13.202,277,61,1,2
'2020-01-09 16:19:20','2020-01-09 17:48:45',9.424,21011,37,2,3
'2020-01-09 16:33:21','2020-01-09 16:56:07',1.369,20001,28,2,2
'2020-01-09 16:42:43','2020-01-09 19:56:08',20.438,20608,59,2,2
'2020-01-09 16:46:00','2020-01-09 19:58:18',9.887,127818,89,1,2
'2020-01-09 16:48:36','2020-01-09 18:22:03',4.716,109229,32,1,2
'2020-01-09 16:57:00','2020-01-10 01:09:35',27.671,282,69,1,3
'2020-01-09 17:06:01','2020-01-09 23:23:51',0.845,26375,37,1,2
'2020-01-09 17:08:03','2020-01-09 20:06:33',10.759,6666,43,2,2
'2020-01-09 17:16:07','2020-01-09 21:08:44',2.744,20382,78,2,1
'2020-01-09 17:27:40','2020-01-09 18:50:13',4.0,20004,72,2,1
'2020-01-09 17:51:41','2020-01-09 19:08:00',7.565,6776,32,1,3
'2020-01-09 18:02:39','2020-01-09 18:36:04',1.265,259,58,1,3
'2020-01-09 18:10:39','2020-01-09 19:35:30',4.396,21114,91,2,3
'2020-01-09 18:11:57','2020-01-09 20:14:18',12.278,20608,21,1,3
'2020-01-09 18:16:11','2020-01-09 20:14:51',5.801,300,51,1,1
'2020-01-09 18:37:28','2020-01-09 18:42:46',0.527,20597,74,1,3
'2020-01-09 18:38:40','2020-01-09 19:52:37',8.502,91283,44,2,3
'2020-01-09 18:40:34','2020-01-09 19:56:09',6.888,20600,40,2,2
'2020-01-09 18:40:58','2020-01-09 21:19:54',4.134,73817,74,1,2
'2020-01-09 18:46:39','2020-01-09 20:08:20',4.39,20552,81,2,3
'2020-01-09 18:55:35','2020-01-09 19:15:52',0.664,277,4,2,2
'2020-01-09 19:00:19','2020-01-09 23:33:32',0.902,3323,51,1,3
'2020-01-09 19:02:04','2020-01-09 20:19:18',8.029,282,91,2,2
'2020-01-09 19:05:30','2020-01-09 21:00:50',11.897,20785,71,1,3
'2020-01-09 20:33:51','2020-01-09 21:53:23',2.618,20436,54,1,1
'2020-01-09 20:37:05','2020-01-09 21:57:22',2.802,133928,50,1,3
'2020-01-09 20:57:53','2020-01-09 21:28:58',0.901,20616,25,2,3
'2020-01-09 21:39:01','2020-01-09 22:25:38',1.972,281,45,1,1
'2020-01-09 21:50:11','2020-01-10 03:26:07',37.041,20573,2,1,2
'2020-01-09 23:51:08','2020-01-10 02:23:36',0.923,282,10,1,3
'2020-01-09 23:59:32','2020-01-10 01:20:34',3.985,20004,51,1,1
'2020-01-10 01:54:40','2020-01-10 06:11:19',15.375,12628,43,2,1
'2020-01-10 02:04:19','2020-01-10 03:13:56',3.204,3324,59,2,3
'2020-01-10 02:18:52','2020-01-10 02:41:39',0.657,285,28,2,3
'2020-01-10 02:42:40','2020-01-10 03:27:23',1.632,20303,40,2,2
'2020-01-10 03:34:05','2020-01-10 06:07:30',15.866,334,39,1,3
'2020-01-10 04:20:04','2020-01-10 05:40:46',9.097,6951,16,2,2
'2020-01-10 12:22:21','2020-01-10 13:34:35',7.329,20412,70,2,1
'2020-01-10 15:02:11','2020-01-10 20:21:36',13.725,282,6,1,1
'2020-01-10 15:07:14','2020-01-10 16:44:13',4.895,20004,12,1,1
'2020-01-10 15:37:25','2020-01-10 18:07:17',9.301,21046,55,1,2
'2020-01-10 15:59:42','2020-01-10 19:30:56',3.727,329,67,2,1
'2020-01-10 16:03:23','2020-01-10 18:57:56',0.874,20514,14,2,3
'2020-01-10 16:13:39','2020-01-11 00:32:52',16.885,201,71,1,1
'2020-01-10 16:29:21','2020-01-10 17:09:42',2.389,6776,26,1,3
'2020-01-10 16:34:02','2020-01-10 20:16:36',9.525,20552,16,1,1
'2020-01-10 16:34:55','2020-01-10 17:05:38',0.872,6663,4,1,1
'2020-01-10 16:43:53','2020-01-10 20:17:08',2.054,21041,86,2,1
'2020-01-10 17:13:02','2020-01-10 18:22:47',3.797,20407,70,1,2
'2020-01-10 17:32:30','2020-01-10 19:49:11',15.847,232177,64,2,2
'2020-01-10 17:38:36','2020-01-10 19:31:41',11.41,20573,91,2,3
'2020-01-10 17:40:16','2020-01-10 19:47:37',14.174,127818,35,2,2
'2020-01-10 17:46:03','2020-01-10 19:49:47',13.308,330,51,1,3
'2020-01-10 17:47:55','2020-01-10 19:53:16',7.029,75111,69,2,1
'2020-01-10 18:03:26','2020-01-10 20:08:01',12.25,20764,76,2,3
'2020-01-10 18:07:54','2020-01-10 18:39:13',0.895,20552,10,1,1
'2020-01-10 18:09:41','2020-01-10 18:41:39',1.206,15627,63,2,2
'2020-01-10 18:19:00','2020-01-10 18:49:44',0.758,91342,48,2,2
'2020-01-10 18:29:28','2020-01-10 20:55:03',7.667,166575,54,2,1
'2020-01-10 18:34:50','2020-01-10 19:38:24',4.116,6668,50,1,1
'2020-01-10 18:55:09','2020-01-10 20:14:25',3.903,281,39,2,3
'2020-01-10 18:57:02','2020-01-10 19:27:49',0.788,52475,59,1,2
'2020-01-10 19:05:07','2020-01-10 21:31:15',14.7,21057,67,2,1
'2020-01-10 19:26:07','2020-01-10 21:16:07',0.977,277,61,2,3
'2020-01-10 20:08:25','2020-01-10 21:34:07',4.295,287,23,2,3
'2020-01-10 20:17:01','2020-01-10 21:44:18',3.387,6663,42,2,3
'2020-01-10 20:22:59','2020-01-10 21:45:52',4.697,6665,89,1,3
'2020-01-10 20:29:21','2020-01-10 21:45:55',0.85,20660,56,1,2
'2020-01-10 20:49:34','2020-01-10 21:49:28',1.933,322,64,1,2
'2020-01-10 20:55:16','2020-01-10 21:41:00',1.94,20445,70,2,2
'2020-01-10 22:57:12','2020-01-11 00:07:32',6.545,3327,61,2,3
'2020-01-10 23:12:17','2020-01-11 00:26:10',3.687,334,9,2,1
'2020-01-11 01:13:48','2020-01-11 01:49:12',2.056,6669,15,1,2
'2020-01-12 16:43:29','2020-01-13 13:50:40',33.232,73441,42,1,3
'2020-01-12 18:00:07','2020-01-12 20:12:27',7.883,21011,21,2,2
'2020-01-12 20:05:23','2020-01-12 22:03:40',6.77,21019,22,2,2
'2020-01-13 01:41:22','2020-01-13 02:23:23',1.791,21046,49,2,2
'2020-01-13 01:41:46','2020-01-13 03:33:21',5.68,21014,88,2,2
'2020-01-13 02:08:54','2020-01-13 09:52:50',51.459,315,45,2,3
'2020-01-13 02:40:40','2020-01-13 05:23:13',16.661,21073,41,1,3
'2020-01-13 14:10:41','2020-01-13 18:13:26',20.9,12498,34,2,1
'2020-01-13 14:47:22','2020-01-13 16:19:46',5.097,20552,14,1,1
'2020-01-13 15:08:49','2020-01-13 19:50:48',13.753,3415,52,2,3
'2020-01-13 15:50:09','2020-01-13 21:08:37',7.886,3324,7,2,1
'2020-01-13 16:12:36','2020-01-14 00:37:19',33.701,3873,49,2,2
'2020-01-13 16:21:09','2020-01-14 00:59:40',24.591,20600,27,1,2
'2020-01-13 16:41:22','2020-01-13 19:34:45',5.22,12555,66,2,2
'2020-01-13 16:44:19','2020-01-13 20:23:06',8.289,6951,29,2,2
'2020-01-13 16:45:39','2020-01-13 23:15:46',39.885,12601,62,2,2
'2020-01-13 16:47:28','2020-01-13 20:06:08',6.119,21073,83,1,1
'2020-01-13 16:47:52','2020-01-14 00:27:50',25.988,6768,24,1,2
'2020-01-13 16:49:50','2020-01-13 20:54:32',18.838,190,66,2,1
'2020-01-13 16:57:09','2020-01-13 19:41:59',3.223,21022,5,2,2
'2020-01-13 16:59:45','2020-01-13 18:04:34',2.953,20558,46,2,2
'2020-01-13 17:02:27','2020-01-13 18:21:15',7.215,21046,29,1,1
'2020-01-13 17:06:13','2020-01-13 22:02:10',21.277,26375,37,1,3
'2020-01-13 17:07:39','2020-01-13 18:37:02',4.374,20616,67,2,1
'2020-01-13 17:12:27','2020-01-13 20:45:53',22.131,20623,16,1,3
'2020-01-13 17:13:33','2020-01-13 22:42:39',11.893,21022,75,2,3
'2020-01-13 17:14:53','2020-01-13 18:20:34',6.915,259,73,2,2
'2020-01-13 17:22:56','2020-01-13 19:33:38',13.246,311,18,1,2
'2020-01-13 17:24:26','2020-01-14 01:11:27',0.918,146500,54,2,3
'2020-01-13 17:30:20','2020-01-13 19:04:57',4.816,3968,32,2,2
'2020-01-13 17:34:34','2020-01-14 01:44:03',14.973,20644,63,2,3
'2020-01-13 17:47:39','2020-01-13 18:16:46',0.782,329,28,1,1
'2020-01-13 17:49:41','2020-01-13 22:04:58',13.673,20412,45,2,2
'2020-01-13 17:53:53','2020-01-13 21:00:55',4.88,33433,33,1,1
'2020-01-13 17:58:39','2020-01-13 20:30:33',15.546,20785,71,1,1
'2020-01-13 18:11:37','2020-01-13 22:00:17',12.124,109229,80,2,1
'2020-01-13 18:12:58','2020-01-14 01:49:38',47.727,324,22,1,2
'2020-01-13 18:17:49','2020-01-13 19:07:42',0.84,3327,21,2,3
'2020-01-13 18:22:27','2020-01-13 22:26:53',5.956,312,29,1,1
'2020-01-13 18:38:09','2020-01-13 20:29:12',11.161,44239,40,2,2
'2020-01-13 19:26:13','2020-01-13 22:31:55',4.429,73441,51,1,3
'2020-01-13 20:23:14','2020-01-13 22:09:50',4.411,127818,84,1,3
'2020-01-13 20:42:58','2020-01-13 21:34:46',2.186,20413,41,2,1
'2020-01-13 20:43:00','2020-01-13 22:51:24',6.945,20445,83,2,1
'2020-01-13 20:51:37','2020-01-14 00:39:31',25.851,20764,37,1,3
'2020-01-13 20:53:57','2020-01-13 23:28:21',8.661,285,76,2,2
'2020-01-13 20:56:47','2020-01-13 22:42:51',0.912,20552,88,1,2
'2020-01-13 21:15:30','2020-01-13 21:49:35',1.007,333,69,1,3
'2020-01-13 23:40:26','2020-01-14 00:57:08',7.668,109090,70,1,1
'2020-01-14 01:01:13','2020-01-14 01:37:16',0.995,21057,41,1,3
'2020-01-14 02:42:39','2020-01-14 03:00:58',0.571,22503,85,1,1
'2020-01-14 15:18:31','2020-01-14 19:23:33',21.662,3327,73,1,3
'2020-01-14 15:42:29','2020-01-14 17:24:24',4.956,6664,59,2,3
'2020-01-14 16:04:50','2020-01-14 16:35:42',0.826,12601,51,2,3
'2020-01-14 16:12:27','2020-01-14 20:31:40',11.789,277,66,1,1
'2020-01-14 16:13:43','2020-01-14 22:03:47',0.853,166575,86,1,1
'2020-01-14 16:16:15','2020-01-15 01:14:03',5.686,322,45,1,2
'2020-01-14 16:33:14','2020-01-15 00:48:49',7.909,20785,25,2,3
'2020-01-14 16:46:15','2020-01-15 00:35:41',10.421,21064,17,1,1
'2020-01-14 16:46:57','2020-01-14 18:45:10',6.035,281,26,1,1
'2020-01-14 16:48:08','2020-01-15 02:52:37',1.022,20413,53,2,3
'2020-01-14 16:50:47','2020-01-14 18:46:53',5.827,20764,28,1,1
'2020-01-14 16:52:03','2020-01-14 18:51:30',6.086,190,53,2,3
'2020-01-14 17:08:58','2020-01-14 18:21:04',3.912,3873,59,1,2
'2020-01-14 17:11:58','2020-01-14 20:52:07',21.892,334,77,1,1
'2020-01-14 17:12:54','2020-01-14 19:40:24',14.106,20678,55,2,1
'2020-01-14 17:13:41','2020-01-14 20:15:28',9.271,20053,28,1,2
'2020-01-14 17:21:18','2020-01-14 18:38:26',7.196,21120,60,1,2
'2020-01-14 17:25:10','2020-01-14 18:52:38',4.197,12498,9,1,2
'2020-01-14 17:38:56','2020-01-14 20:26:38',16.914,20673,30,1,2
'2020-01-14 17:58:04','2020-01-14 19:55:41',11.77,21057,35,1,1
'2020-01-14 18:03:05','2020-01-15 01:10:58',0.808,146500,15,2,1
'2020-01-14 18:03:29','2020-01-14 19:51:47',11.504,3968,37,1,2
'2020-01-14 18:04:24','2020-01-14 22:40:58',5.78,3327,20,2,3
'2020-01-14 18:20:54','2020-01-14 20:47:25',8.355,20445,2,1,3
'2020-01-14 18:21:57','2020-01-14 19:00:02',2.095,232177,89,1,2
'2020-01-14 18:23:07','2020-01-14 20:09:42',5.502,20413,85,1,1
'2020-01-14 18:44:31','2020-01-14 21:37:03',12.961,20531,40,2,1
'2020-01-14 18:45:24','2020-01-14 19:35:03',1.649,285,89,2,3
'2020-01-14 18:45:29','2020-01-14 19:11:39',1.117,143775,87,2,1
'2020-01-14 19:26:08','2020-01-15 01:21:00',39.881,127818,33,2,1
'2020-01-14 19:29:13','2020-01-14 22:33:44',0.928,133928,41,1,3
'2020-01-14 19:40:47','2020-01-14 22:31:37',11.567,324,67,1,3
'2020-01-14 20:07:01','2020-01-14 22:34:05',0.82,20004,17,1,2
'2020-01-14 20:45:03','2020-01-14 22:06:14',9.118,20303,41,1,3
'2020-01-14 20:53:03','2020-01-14 22:50:56',6.412,20999,13,1,2
'2020-01-14 21:01:13','2020-01-14 21:49:25',1.997,166575,78,1,2
'2020-01-14 22:19:31','2020-01-14 23:45:11',5.084,12555,72,1,1
'2020-01-14 22:21:45','2020-01-15 01:10:04',0.912,21022,39,2,2
'2020-01-14 23:19:32','2020-01-15 01:36:12',7.115,91283,83,1,1
'2020-01-14 23:47:03','2020-01-15 00:24:30',0.915,20001,64,1,1
'2020-01-14 23:52:16','2020-01-15 01:30:59',5.394,3326,91,2,2
'2020-01-15 00:12:38','2020-01-15 02:13:12',12.187,20999,53,1,1
'2020-01-15 02:51:42','2020-01-15 03:43:22',0.938,332,37,2,2
'2020-01-15 02:57:55','2020-01-15 03:34:21',1.327,33433,73,1,2
'2020-01-15 03:09:17','2020-01-15 05:05:16',13.406,3991,54,1,2
'2020-01-15 04:19:13','2020-01-15 05:53:04',10.748,109229,51,2,3
'2020-01-15 12:16:22','2020-01-15 14:19:42',12.955,6951,66,2,1
'2020-01-15 14:29:56','2020-01-15 20:06:00',14.574,109229,2,2,2
'2020-01-15 15:59:38','2020-01-15 17:54:53',0.845,20673,19,1,2
'2020-01-15 16:11:33','2020-01-16 00:34:38',17.566,3968,12,2,1
'2020-01-15 16:14:17','2020-01-15 22:53:20',34.699,20053,80,1,2
'2020-01-15 16:15:46','2020-01-16 01:12:56',11.289,3968,18,2,1
'2020-01-15 16:50:26','2020-01-15 23:50:17',13.449,20588,26,2,2
'2020-01-15 16:58:30','2020-01-16 02:08:01',8.717,15689,32,1,2
'2020-01-15 16:59:43','2020-01-15 19:00:52',6.222,6666,52,2,3
'2020-01-15 17:02:40','2020-01-15 19:20:47',5.888,180674,34,1,3
'2020-01-15 17:03:38','2020-01-15 17:58:20',5.682,20053,74,1,2
'2020-01-15 17:08:04','2020-01-15 19:51:01',5.955,190,7,1,1
'2020-01-15 17:14:08','2020-01-15 18:50:22',4.571,180674,80,1,1
'2020-01-15 17:15:37','2020-01-15 22:49:27',0.96,6758,38,2,2
'2020-01-15 17:24:13','2020-01-15 19:21:30',6.139,3991,33,2,2
'2020-01-15 17:30:25','2020-01-15 21:28:02',11.333,6665,31,2,3
'2020-01-15 17:34:40','2020-01-16 00:01:38',16.926,314,2,2,2
'2020-01-15 17:43:16','2020-01-15 18:52:25',3.624,20101,56,1,3
'2020-01-15 17:59:55','2020-01-15 18:59:12',6.72,21064,59,2,3
'2020-01-15 18:05:50','2020-01-15 22:49:27',11.9,20573,23,2,3
'2020-01-15 18:09:51','2020-01-15 20:24:05',12.305,86,79,1,1
'2020-01-15 18:11:35','2020-01-15 20:05:04',11.474,21073,88,2,3
'2020-01-15 18:15:34','2020-01-15 23:26:24',26.044,285,38,2,1
'2020-01-15 18:16:25','2020-01-15 19:56:47',4.922,20660,36,2,3
'2020-01-15 18:23:12','2020-01-15 19:48:18',4.243,6670,63,1,3
'2020-01-15 18:29:33','2020-01-15 20:12:39',6.077,20577,63,2,3
'2020-01-15 18:39:37','2020-01-15 20:09:04',4.109,20573,26,1,1
'2020-01-15 18:39:44','2020-01-15 19:35:17',1.794,3323,39,2,3
'2020-01-15 19:12:29','2020-01-15 22:54:08',25.256,330,64,2,3
'2020-01-15 20:08:28','2020-01-15 20:57:36',0.905,300,23,2,1
'2020-01-15 20:30:59','2020-01-16 00:36:29',26.496,20294,14,1,3
'2020-01-15 20:42:41','2020-01-15 21:59:14',2.537,86,21,2,1
'2020-01-15 20:55:23','2020-01-15 22:57:08',6.679,20407,80,2,2
'2020-01-15 21:09:25','2020-01-15 22:11:52',3.838,12628,11,1,1
'2020-01-15 21:15:15','2020-01-15 22:48:30',0.871,20650,87,2,1
'2020-01-15 21:55:34','2020-01-16 03:12:04',32.829,20413,50,1,2
'2020-01-15 22:19:59','2020-01-15 22:50:19',0.823,20600,15,1,2
'2020-01-15 22:59:53','2020-01-16 00:10:21',7.109,6665,41,1,3
'2020-01-16 00:55:32','2020-01-16 02:09:40',3.644,20053,32,2,1
'2020-01-16 02:34:40','2020-01-16 04:12:15',4.953,3991,10,2,2
'2020-01-16 03:41:59','2020-01-16 05:14:54',5.312,20531,24,2,2
'2020-01-16 15:58:16','2020-01-16 16:28:35',0.822,253379,65,1,3
'2020-01-16 15:58:18','2020-01-16 18:33:03',6.567,21064,19,2,1
'2020-01-16 16:12:28','2020-01-16 17:41:12',8.762,328,63,1,2
'2020-01-16 16:21:28','2020-01-16 18:22:22',6.945,12498,7,2,1
'2020-01-16 16:23:49','2020-01-16 19:47:48',20.306,16134,59,1,2
'2020-01-16 16:30:38','2020-01-16 23:59:58',10.552,21064,91,1,1
'2020-01-16 16:33:22','2020-01-16 22:57:14',0.85,52475,7,2,2
'2020-01-16 16:37:11','2020-01-16 18:15:20',4.985,21058,21,1,1
'2020-01-16 16:42:58','2020-01-16 17:13:14',0.832,318,73,1,3
'2020-01-16 16:48:22','2020-01-16 23:57:10',5.85,20673,61,2,1
'2020-01-16 16:50:14','2020-01-16 18:16:08',4.812,166575,42,1,2
'2020-01-16 16:56:45','2020-01-16 18:52:51',11.757,3873,15,1,3
'2020-01-16 17:07:14','2020-01-16 19:38:48',0.88,317,43,1,1
'2020-01-16 17:13:29','2020-01-16 18:13:18',6.65,259,88,1,2
'2020-01-16 17:14:41','2020-01-16 21:06:47',25.643,282,44,1,1
'2020-01-16 17:19:19','2020-01-16 17:49:59',0.785,20764,47,1,2
'2020-01-16 17:21:01','2020-01-16 18:48:01',4.124,20650,41,1,3
'2020-01-16 17:27:29','2020-01-16 22:16:12',18.314,20785,26,2,1
'2020-01-16 17:28:10','2020-01-16 19:47:15',3.55,332,55,2,1
'2020-01-16 17:30:31','2020-01-17 01:12:24',13.149,20413,26,2,1
'2020-01-16 17:52:28','2020-01-16 19:38:59',0.862,20660,90,1,1
'2020-01-16 17:53:58','2020-01-16 18:43:08',2.018,20608,45,2,2
'2020-01-16 18:08:23','2020-01-16 21:05:59',15.06,20552,47,1,1
'2020-01-16 18:09:28','2020-01-16 21:58:44',12.203,6665,25,1,3
'2020-01-16 18:11:37','2020-01-16 19:26:09',6.941,190,52,1,1
'2020-01-16 18:31:58','2020-01-16 20:27:37',5.11,20101,5,1,1
'2020-01-16 18:37:57','2020-01-16 19:08:28',0.854,44239,21,2,2
'2020-01-16 18:41:26','2020-01-16 19:39:49',0.861,127818,12,1,2
'2020-01-16 18:41:57','2020-01-16 20:35:53',8.389,180674,10,1,3
'2020-01-16 18:43:27','2020-01-16 19:30:16',4.881,21094,62,1,2
'2020-01-16 18:50:17','2020-01-17 21:01:47',2.558,334,49,2,3
'2020-01-16 18:52:06','2020-01-16 22:39:21',11.885,12555,52,1,2
'2020-01-16 19:07:54','2020-01-16 23:19:02',4.158,20764,22,2,1
'2020-01-16 19:56:20','2020-01-16 23:27:55',18.674,16161,31,2,2
'2020-01-16 20:06:08','2020-01-16 20:37:07',0.912,24727,78,1,1
'2020-01-16 20:31:26','2020-01-17 01:03:23',1.191,108814,2,2,2
'2020-01-16 20:56:58','2020-01-17 06:12:48',18.235,20412,9,2,3
'2020-01-16 21:04:23','2020-01-16 22:56:52',0.863,12498,88,2,1
'2020-01-16 21:12:10','2020-01-16 22:37:09',4.862,20573,6,2,1
'2020-01-16 21:21:29','2020-01-17 00:48:26',21.544,6665,23,2,3
'2020-01-16 21:48:46','2020-01-16 23:16:02',4.837,20294,1,2,3
'2020-01-16 22:15:01','2020-01-16 22:56:59',0.932,253379,18,1,2
'2020-01-16 22:24:03','2020-01-16 23:42:32',8.183,20382,78,1,3
'2020-01-16 22:35:18','2020-01-16 23:57:55',4.021,24727,75,2,1
'2020-01-16 23:56:18','2020-01-17 01:11:18',3.739,21014,12,1,2
'2020-01-17 00:40:35','2020-01-17 01:51:03',7.716,259,54,1,3
'2020-01-17 01:22:32','2020-01-17 02:39:21',4.128,20588,88,1,2
'2020-01-17 01:46:17','2020-01-17 02:31:32',3.883,190,40,1,3
'2020-01-17 02:13:46','2020-01-17 06:09:04',13.85,20382,33,1,2
'2020-01-17 04:21:19','2020-01-17 05:44:39',9.503,184,24,1,1
'2020-01-17 06:20:54','2020-01-17 13:50:00',48.767,109229,50,2,3
'2020-01-17 14:57:46','2020-01-17 16:12:37',3.628,317,10,1,1
'2020-01-17 16:12:49','2020-01-17 20:38:17',0.969,20573,26,1,2
'2020-01-17 16:13:58','2020-01-17 19:58:28',12.938,3415,66,1,1
'2020-01-17 16:16:46','2020-01-18 00:29:20',24.862,6768,85,2,2
'2020-01-17 16:25:53','2020-01-17 17:56:31',8.446,6663,66,2,1
'2020-01-17 16:31:38','2020-01-18 00:15:43',5.695,317,55,2,1
'2020-01-17 16:32:09','2020-01-17 16:58:53',1.632,20660,36,1,3
'2020-01-17 16:34:12','2020-01-17 16:47:23',1.33,75111,83,2,2
'2020-01-17 16:35:25','2020-01-17 17:17:30',1.782,21022,58,1,1
'2020-01-17 16:46:04','2020-01-17 18:28:51',5.236,20764,65,1,2
'2020-01-17 17:04:51','2020-01-17 22:28:35',0.905,281,20,1,2
'2020-01-17 17:05:09','2020-01-17 22:22:53',20.449,180674,43,1,1
'2020-01-17 17:08:12','2020-01-17 19:38:08',7.747,91283,68,2,1
'2020-01-17 17:14:19','2020-01-17 22:33:47',15.179,20673,27,1,1
'2020-01-17 17:25:24','2020-01-17 22:29:33',17.764,333,91,1,1
'2020-01-17 17:34:47','2020-01-18 01:17:40',11.171,3326,28,2,2
'2020-01-17 17:44:40','2020-01-17 19:01:14',3.69,281,85,1,1
'2020-01-17 17:46:50','2020-01-17 19:55:41',6.289,20558,75,2,2
'2020-01-17 17:48:14','2020-01-17 22:24:38',12.955,201,25,2,3
'2020-01-17 17:48:19','2020-01-17 20:11:13',11.834,3327,49,2,2
'2020-01-17 17:50:24','2020-01-17 22:37:03',20.497,21120,15,2,2
'2020-01-17 17:50:57','2020-01-17 19:46:16',11.761,3873,65,2,2
'2020-01-17 18:08:23','2020-01-17 20:41:05',8.062,20053,15,2,2
'2020-01-17 18:12:48','2020-01-17 20:17:34',11.874,20514,2,2,3
'2020-01-17 18:29:05','2020-01-17 21:36:23',19.884,281,85,1,1
'2020-01-17 20:37:37','2020-01-17 21:07:58',0.808,21022,14,1,1
'2020-01-17 21:07:47','2020-01-17 22:16:56',1.798,133929,33,1,1
'2020-01-17 21:10:12','2020-01-17 23:06:46',6.345,20445,16,2,2
'2020-01-17 22:27:43','2020-01-18 00:30:17',10.541,6768,22,2,3
'2020-01-18 00:41:20','2020-01-18 01:12:00',0.896,322,45,2,1
'2020-01-18 01:16:25','2020-01-18 01:40:35',1.39,21014,53,1,1
'2020-01-18 01:22:55','2020-01-18 02:00:48',1.779,312,26,1,3
'2020-01-18 03:25:06','2020-01-18 14:37:10',39.954,317,50,2,2
'2020-01-18 18:34:03','2020-01-18 18:58:56',0.64,20375,2,1,3
'2020-01-18 18:48:29','2020-01-18 20:09:58',3.959,20375,24,1,1
'2020-01-18 20:19:49','2020-01-18 22:14:24',5.862,127818,71,1,1
'2020-01-18 22:43:59','2020-01-18 23:14:22',0.903,127818,32,2,1
'2020-01-18 23:31:24','2020-01-19 01:09:58',5.122,332,20,2,1
'2020-01-19 10:00:05','2020-01-19 11:51:32',5.761,312,77,1,2
'2020-01-19 18:22:12','2020-01-19 20:00:07',4.848,20436,13,1,3
'2020-01-19 20:48:12','2020-01-19 23:33:18',9.755,12601,32,2,2
'2020-01-19 21:48:01','2020-01-19 23:53:54',6.491,21120,72,1,3
'2020-01-20 01:12:18','2020-01-20 02:57:27',10.846,133929,9,1,2
'2020-01-20 02:07:23','2020-01-20 02:39:53',0.884,6666,3,2,1
'2020-01-20 04:24:19','2020-01-20 14:53:01',0.989,16134,29,1,2
'2020-01-20 17:11:24','2020-01-20 18:27:58',7.868,20436,43,1,2
'2020-01-20 17:12:54','2020-01-20 17:43:21',0.837,12601,7,2,3
'2020-01-20 17:29:13','2020-01-21 00:31:43',47.603,180674,2,1,2
'2020-01-20 17:49:24','2020-01-20 18:19:32',0.823,109229,71,1,3
'2020-01-20 18:01:49','2020-01-20 18:51:24',4.279,329,18,1,2
'2020-01-20 18:37:18','2020-01-20 19:07:58',0.846,91342,31,1,2
'2020-01-20 18:48:48','2020-01-20 19:19:16',0.892,317,57,2,3
'2020-01-21 00:31:02','2020-01-21 01:37:57',3.287,329,21,2,3
'2020-01-21 01:14:58','2020-01-21 02:28:42',7.32,20004,77,1,2
'2020-01-21 01:30:05','2020-01-21 02:39:50',0.848,86,88,1,2
'2020-01-21 02:47:04','2020-01-21 04:32:48',12.002,92122,52,2,3
'2020-01-21 14:51:31','2020-01-21 16:27:20',10.289,20650,77,1,2
'2020-01-21 14:59:38','2020-01-24 19:56:26',14.72,20407,36,1,2
'2020-01-21 15:00:37','2020-01-21 17:57:40',17.616,317,3,2,1
'2020-01-21 15:56:21','2020-01-21 17:49:14',4.775,20999,83,2,1
'2020-01-21 16:01:21','2020-01-21 16:26:45',0.671,109090,51,2,2
'2020-01-21 16:16:30','2020-01-21 16:25:57',1.013,133928,13,1,2
'2020-01-21 16:19:59','2020-01-21 20:25:22',13.565,281,24,2,1
'2020-01-21 16:33:48','2020-01-21 17:00:55',1.604,92122,87,1,1
'2020-01-21 16:43:44','2020-01-21 23:06:42',0.858,328,90,2,3
'2020-01-21 16:48:52','2020-01-21 17:13:45',2.572,73441,79,2,1
'2020-01-21 16:53:23','2020-01-21 21:36:19',15.858,20101,1,2,2
'2020-01-21 16:57:14','2020-01-21 18:54:38',5.837,20436,51,2,1
'2020-01-21 17:07:47','2020-01-21 21:30:49',11.175,20531,31,2,1
'2020-01-21 17:08:25','2020-01-21 19:09:43',5.942,324,67,1,3
'2020-01-21 17:14:16','2020-01-21 18:35:53',3.887,20294,28,2,3
'2020-01-21 17:15:00','2020-01-21 18:33:00',4.252,317,21,2,3
'2020-01-21 17:31:16','2020-01-22 00:02:30',7.761,15627,60,1,3
'2020-01-21 17:34:08','2020-01-21 20:38:37',19.377,20623,5,2,2
'2020-01-21 17:34:24','2020-01-21 19:46:04',5.933,6768,4,2,3
'2020-01-21 17:36:24','2020-01-21 19:57:02',1.171,322,66,2,3
'2020-01-21 17:39:35','2020-01-21 18:46:53',3.37,232177,58,2,2
'2020-01-21 17:45:36','2020-01-22 02:42:31',8.272,143775,77,2,1
'2020-01-21 17:58:46','2020-01-22 00:50:24',0.825,133928,43,2,3
'2020-01-21 18:00:22','2020-01-21 20:12:30',11.958,21019,13,2,1
'2020-01-21 18:06:50','2020-01-21 20:37:45',15.123,12498,82,2,2
'2020-01-21 18:08:11','2020-01-22 01:43:44',50.717,253379,8,2,2
'2020-01-21 18:09:14','2020-01-21 20:33:43',6.763,314,72,2,2
